tt0937105,5.9,11
tt0937136,7.4,899
tt0937407,4.5,7
tt0938048,8.6,1016
tt0938330,4.9,67718
tt0939032,5.4,7
tt0939038,6.0,10
tt0939049,5.2,7
tt0939054,5.2,8
tt0939235,6.5,403
tt0939424,7.9,1778
tt0939636,6.8,97
tt0940149,7.6,20
tt0941063,7.6,12
tt0941942,7.7,778
tt0942806,7.4,61
tt0944831,7.0,71
tt0944947,9.2,2358951
tt0945259,6.9,108
tt0945364,6.2,15
tt0946359,8.4,104
tt0946638,8.5,1672
tt0946639,7.4,1330
tt0946640,8.1,1341
tt0946641,8.3,1312
tt0946642,8.2,1399
tt0946643,7.8,1196
tt0946644,8.6,1408
tt0946645,9.1,1576
tt0947093,5.3,283
tt0948293,5.5,8
tt0948376,8.0,5
tt0949423,6.4,561
tt0950502,7.3,317
tt0950795,7.3,7
tt0950978,7.9,8
tt0951335,5.3,16435
tt0951492,6.4,14
tt0951509,7.7,20
tt0951510,7.0,17
tt0951513,7.3,20
tt0951516,7.9,21
tt0952119,7.7,31
tt0953896,7.2,28
tt0954240,8.1,85
tt0954408,7.1,11
tt0954544,5.6,993
tt0954695,6.0,8
tt0954837,5.2,27
tt0954981,6.4,6623
tt0955308,6.6,286818
tt0955387,6.7,27
tt0956982,7.7,63
tt0957178,8.6,8
tt0957182,5.4,6
tt0957335,8.5,1101
tt0957749,8.8,84
tt0957983,7.6,158
tt0957992,7.6,186
tt0957993,7.5,155
tt0957996,7.3,164
tt0957999,7.4,176
tt0958003,7.3,180
tt0958626,6.6,17
tt0958767,7.1,924
tt0958768,8.5,984
tt0958769,7.5,947
tt0958770,7.8,926
tt0958771,7.7,1010
tt0959393,7.3,160
tt0959861,5.8,8
tt0960052,7.1,41
tt0961196,5.3,21
tt0961728,6.7,17524
tt0962507,8.2,36
tt0962736,7.2,67424
tt0963426,7.4,7
tt0963427,7.3,8
tt0964643,7.8,36
tt0964644,8.2,33
tt0964645,8.0,29
tt0964646,7.6,30
tt0964647,8.0,29
tt0964648,8.3,25
tt0964824,7.8,78
tt0965807,4.6,48
tt0967877,8.4,332
tt0968229,6.2,146
tt0968732,7.6,125
tt0968741,5.0,496
tt0970411,6.4,70698
tt0970452,6.1,77586
tt0970468,7.0,29974
tt0971351,7.9,100
tt0971441,6.8,31
tt0971514,7.6,7
tt0971861,7.7,14
tt0972228,7.4,24
tt0974015,6.1,484357
tt0974242,5.4,7
tt0975387,8.4,8
tt0975388,7.1,8
tt0975389,6.5,8
tt0975390,7.6,9
tt0975391,7.7,12
tt0977090,6.6,9
tt0977174,8.6,11
tt0977175,8.6,12
tt0977176,7.9,11
tt0977177,8.1,12
tt0977178,8.0,4096
tt0977179,9.6,7196
tt0977180,8.5,4014
tt0977181,8.8,4192
tt0977182,8.6,3992
tt0977183,8.3,3866
tt0977184,8.4,3951
tt0977185,8.9,4496
tt0977186,9.3,5010
tt0977875,8.0,73
tt0978948,5.6,9
tt0981258,6.7,79
tt0981330,6.3,6
tt0981584,6.0,13
tt0982022,7.7,6
tt0982023,7.4,5
tt0982024,7.8,6
tt0982025,7.4,5
tt0982026,7.6,5
tt0984201,9.6,11
tt0984600,8.1,59
tt0985516,8.1,3933
tt0985589,8.6,52
tt0985680,5.0,848
tt0985699,7.1,262937
tt0986105,7.6,7
tt0986233,7.5,74274
tt0987385,8.6,6
tt0987812,7.4,1441
tt0987813,7.5,1156
tt0987902,7.3,21
tt0988062,8.5,20
tt0989165,7.3,162
tt0990933,7.1,939
tt0990934,8.0,976
tt0991177,6.5,50
tt0991266,7.5,1518
tt0992993,7.0,6036
tt0994344,7.8,516
tt0995036,7.2,7814
tt0996567,7.1,144
tt0997129,8.1,904
tt0997130,7.5,1062
tt0997131,7.7,996
tt0997132,7.6,935
tt0997133,7.6,893
tt0997134,7.7,877
tt0997135,7.8,859
tt0997136,7.6,829
tt1000254,8.9,9516
tt1000256,9.2,10446
tt1000257,6.5,7645
tt10002722,7.1,43
tt1000543,8.0,87
tt10006418,5.8,206
tt1000732,6.8,147
tt1000742,7.4,223
tt1000743,7.7,187
tt1000744,8.1,213
tt1000745,8.0,204
tt1000746,8.2,254
tt1000747,8.0,214
tt1000748,7.9,211
tt1000749,7.9,211
tt1000750,8.0,207
tt1000751,8.0,208
tt1000752,8.1,206
tt1000753,7.9,205
tt1000754,8.0,202
tt10009170,7.5,24409
tt10014036,7.5,996
tt10014044,7.8,894
tt10014052,8.3,875
tt10014062,8.2,834
tt10014102,8.0,777
tt10014140,7.6,763
tt10014150,8.2,778
tt10014162,8.6,891
tt1001520,6.1,57691
tt10016838,7.9,39
tt10016840,8.4,40
tt10020092,6.9,295
tt10020106,6.8,259
tt10020112,7.0,273
tt10020114,5.9,314
tt1002563,5.7,3938
tt10027092,7.3,1083
tt1002966,5.9,5129
tt1003007,7.6,24
tt1003034,6.3,7581
tt1003266,7.0,25
tt10033934,6.0,14
tt10034250,7.9,8
tt10042012,7.0,55
tt10042816,7.9,405
tt10048342,8.5,583518
tt10051088,6.9,489
tt10062314,8.4,10774
tt10062320,8.2,10125
tt10062322,8.4,10208
tt10065694,5.8,30478
tt1007029,6.4,114345
tt10077034,4.2,3143
tt10081176,4.6,6
tt1008155,7.4,45
tt10085138,8.3,19
tt10085142,7.8,18
tt10085144,7.8,15
tt10085146,7.5,15
tt10085150,7.9,14
tt10090796,7.1,6764
tt10098620,7.5,14183
tt10098834,7.3,4276
tt10100938,8.0,582
tt10101424,6.8,30
tt10102834,6.2,7
tt10105036,6.9,15
tt10105044,7.5,19
tt10105090,4.1,18
tt10105100,7.4,28
tt10105106,6.8,25
tt10106438,7.7,516
tt10106440,8.0,614
tt10107006,7.0,42
tt10107010,7.8,35
tt10107014,4.8,41
tt10107018,5.8,19
tt10110772,6.1,56
tt10110788,6.0,25
tt10110826,3.8,135
tt10110842,4.9,47
tt10110976,6.2,21
tt10112466,4.4,156
tt1011291,8.4,22
tt10116384,5.2,21
tt1012148,8.0,6
tt1012149,7.0,6
tt10125910,7.8,2989
tt10126484,8.3,1040
tt10126486,8.3,973
tt10127236,7.2,15
tt10128846,5.1,16755
tt10131100,3.3,74
tt1013376,7.7,962
tt10133874,6.3,441
tt10135368,6.9,287
tt1013632,8.2,12
tt10136826,6.8,1628
tt1013744,7.7,23
tt1013871,7.6,15
tt10139184,8.2,61
tt10139754,4.7,18
tt1014043,7.7,793
tt1014044,8.7,902
tt1014045,7.8,754
tt1014046,7.9,722
tt1014047,7.8,708
tt1014048,8.3,775
tt1014049,7.9,701
tt1014050,7.9,687
tt1014051,8.1,692
tt1014052,8.6,778
tt10140900,7.6,17
tt1014317,7.3,10
tt1014318,7.7,12
tt10147196,7.7,341
tt10147198,7.8,289
tt10147200,7.7,272
tt10147204,7.5,276
tt1014763,6.4,76703
tt1014774,7.1,2476
tt1014793,6.6,29
tt10149812,8.2,17
tt10150840,6.5,584
tt10150842,6.6,470
tt10150844,6.4,407
tt10150846,6.1,366
tt10150848,6.5,356
tt10150850,6.2,333
tt10150852,6.3,307
tt10150854,5.7,366
tt1015101,8.0,913
tt10154364,7.8,13
tt10154790,5.5,563
tt1015518,7.5,134
tt10155478,7.4,457
tt10155480,7.4,308
tt10155484,7.5,259
tt10155486,7.5,233
tt10155490,7.2,221
tt10155500,7.8,206
tt10155504,7.4,189
tt10155506,7.8,190
tt10155510,7.4,180
tt10155512,6.5,282
tt1015572,7.1,8
tt10157322,5.1,72
tt10157438,8.3,191
tt10160124,6.0,46
tt10160614,7.8,13
tt10161338,8.9,26914
tt10161340,9.0,30599
tt10163204,6.5,1429
tt10165486,7.9,15
tt1016728,7.7,10
tt10171098,7.3,11
tt10182180,6.2,17
tt10186540,8.2,14
tt10187208,6.7,27601
tt10189536,4.7,2890
tt1019094,8.0,12
tt10192198,7.9,13
tt10193542,7.1,848
tt10196620,4.9,1210
tt10197658,8.0,14
tt10197808,7.8,191
tt1020192,6.9,60
tt10205774,8.1,1240
tt10207100,8.0,11
tt10207404,7.0,17
tt1020796,6.2,92
tt1020831,7.2,42
tt10218918,7.6,43
tt1021894,8.4,750
tt10219306,6.9,17
tt10222270,8.2,13
tt10223064,7.2,218
tt10223078,7.0,170
tt10223460,6.1,45112
tt10225142,7.5,641
tt10225144,7.5,565
tt10225146,7.3,511
tt10225148,7.8,480
tt10225150,7.7,442
tt10225152,8.5,508
tt10225224,6.1,1023
tt10227850,8.2,11
tt10228134,5.6,36258
tt10230058,6.2,8
tt1023114,7.3,123338
tt10233466,7.9,12
tt10233864,7.6,2852
tt10234010,8.1,16
tt1023464,2.8,750
tt1023772,8.1,20
tt1023773,8.4,25
tt10237790,6.9,1004
tt10238528,7.9,13
tt10242188,9.1,18
tt10243948,8.0,16
tt10245072,5.6,24542
tt10247678,3.2,4098
tt10248144,6.8,88
tt10248332,8.0,1140
tt1024855,5.1,1341
tt10251014,6.9,223
tt10251286,7.4,1618
tt1025359,6.7,113
tt1025385,7.3,9
tt1025388,7.2,6
tt1025390,7.8,8
tt10254900,7.4,1440
tt10254904,7.5,1331
tt10255426,7.0,8
tt10255432,6.8,8
tt10257176,6.8,73
tt10257196,6.5,70
tt10257204,6.6,62
tt10257210,6.5,60
tt10257212,6.5,59
tt10257216,7.0,64
tt10257218,7.0,62
tt10259246,7.8,13
tt10263334,7.8,11
tt10267322,7.9,15
tt10267330,8.0,12
tt10267338,7.8,13
tt10267344,8.1,15
tt10267348,7.7,13
tt10267352,8.1,13
tt10267354,8.0,11
tt10272386,8.2,202047
tt1027447,7.9,298
tt10275534,6.6,44214
tt1027636,7.6,269
tt10280634,7.2,38
tt10283238,6.8,16
tt10283262,6.2,18
tt10287954,7.0,25508
tt10288184,7.9,62
tt10288522,9.2,32
tt1029095,6.5,101
tt1029123,6.2,606
tt1029213,6.8,17
tt10300716,8.3,23
tt1030078,7.8,70
tt1030079,8.4,74
tt10303954,6.2,324
tt10306450,4.7,780
tt1030744,6.3,155
tt10308170,7.9,591
tt10309898,6.1,168
tt10310186,6.5,14
tt10310562,7.5,17
tt1031241,6.7,6120
tt1031243,5.3,1234
tt1031364,7.6,318
tt1031387,7.8,255
tt10314298,8.6,6
tt10315050,5.4,2477
tt1031607,4.2,393
tt1031763,6.6,96
tt10317898,7.1,475
tt1031794,7.4,27
tt10324410,7.0,7
tt1032565,5.3,40
tt1032577,5.4,41
tt1032587,5.4,50
tt1032591,5.5,39
tt1032685,6.6,11
tt10327830,7.6,9547
tt10329924,6.1,62
tt10334160,6.7,238
tt10334498,5.4,60
tt10336108,7.5,120
tt1034007,7.6,38976
tt1034026,5.1,32
tt10340388,7.0,26
tt10340646,7.5,415
tt1034303,7.1,157160
tt1034306,6.0,6077
tt1034439,5.5,25
tt1034501,7.4,6
tt10346090,5.8,7
tt1034686,6.6,14
tt1034778,7.0,34
tt10352594,4.0,769
tt10353704,6.4,787
tt10353794,6.3,15
tt10356564,4.2,684
tt10357950,7.9,68
tt10361016,6.1,10872
tt1036287,8.0,9
tt1036451,9.0,1244
tt1036452,8.0,884
tt10366206,7.7,354662
tt10367340,2.4,43
tt1036903,4.5,13
tt1036904,3.7,9
tt1036905,3.7,9
tt10369238,7.9,255
tt10369378,7.6,426
tt10370380,7.2,3735
tt10370642,8.2,27
tt10370812,6.9,4651
tt10370860,7.5,1285
tt10370876,7.7,1267
tt10370880,7.6,1223
tt10370882,7.8,1222
tt10370884,7.6,1324
tt10375396,6.0,3599
tt10375972,6.3,1605
tt1037921,5.8,44
tt1037922,5.9,31
tt10380720,8.0,424
tt10380722,8.1,317
tt10380724,8.0,349
tt10380726,8.4,330
tt10380728,8.1,289
tt10380730,8.1,277
tt10380734,8.1,271
tt10380736,8.6,317
tt10380900,6.6,3223
tt10383630,7.4,20
tt10383648,7.5,14
tt10383914,5.9,57
tt10384504,8.7,518
tt10384514,8.4,651
tt1038670,6.3,11
tt1039210,8.2,17
tt1039436,6.0,33
tt1039491,6.9,76
tt1039599,8.3,18
tt1039639,9.2,24
tt10399532,7.4,20
tt1040286,7.6,7
tt10403526,8.7,8
tt10404596,7.9,13
tt10405022,5.1,416
tt10405370,8.1,22690
tt10406466,5.3,449
tt1040857,8.2,20
tt10413168,7.9,18
tt10413648,6.9,1708
tt10413702,8.3,45
tt10417618,6.0,113
tt1041804,4.1,4238
tt10418662,4.9,26950
tt10418936,7.3,20
tt1042017,7.8,29
tt1042020,7.7,28
tt1042023,8.0,29
tt10423056,8.7,34
tt10423058,8.3,26
tt1042461,6.7,321
tt1042499,5.3,2641
tt10428328,4.1,32
tt10431764,8.6,21
tt10432472,7.8,1270
tt1043496,6.9,655
tt1043726,4.3,56613
tt1043740,6.9,1182
tt1043748,4.7,297
tt10438724,7.9,20
tt1044079,7.0,7
tt10441290,8.0,2586
tt1044196,7.5,536
tt10447328,6.9,38
tt10449078,8.6,1207
tt10449150,8.2,110
tt10449276,5.5,73
tt1044928,6.8,15
tt10449344,7.3,2288
tt10451580,8.3,13
tt10451740,7.3,407
tt10451914,5.4,46089
tt10453434,7.0,24
tt10457864,7.8,2249
tt1046173,5.7,216457
tt10463082,6.7,1435
tt1046495,8.7,10
tt10466232,7.2,95
tt10467654,7.1,1463
tt10467662,6.8,1298
tt10467674,6.9,1259
tt10467676,7.7,1518
tt10467684,7.8,1543
tt10467688,7.7,1351
tt10467692,7.4,1263
tt10468118,7.5,289
tt10468124,7.5,250
tt10468130,7.4,223
tt10468138,7.4,217
tt10468140,7.5,210
tt10468142,7.4,202
tt10468144,7.5,197
tt10468148,7.3,203
tt10468286,6.7,1691
tt10468288,6.6,1354
tt10468290,8.6,2070
tt10468292,6.0,1480
tt10468294,6.4,1482
tt10468296,7.0,1199
tt10468298,7.7,1173
tt10468300,7.5,1034
tt10468304,7.7,1144
tt1046932,6.8,205
tt10473036,6.2,5891
tt1047441,6.5,156
tt10476058,7.7,109
tt10477284,8.4,43
tt10481928,7.3,452
tt10481930,7.0,486
tt10481932,7.0,405
tt10481936,7.1,418
tt10481938,7.0,389
tt10481940,7.1,373
tt10481942,7.2,364
tt10481944,7.2,359
tt10481946,6.9,413
tt10482370,6.4,11603
tt10482372,7.4,1004
tt10482374,7.3,766
tt10482376,7.3,699
tt10482378,6.8,618
tt10482380,7.1,515
tt10482382,6.5,516
tt1048411,6.1,13
tt10487606,7.9,600
tt10487616,7.8,530
tt10487680,7.4,57
tt10487972,6.6,103
tt10487974,6.6,76
tt10487976,6.4,67
tt1049253,8.4,61
tt10499694,8.6,88
tt1050057,7.0,2775
tt10503002,7.9,23
tt10504776,4.6,152
tt1050919,7.7,89
tt1050920,7.5,89
tt1050921,7.5,78
tt10510280,5.4,1249
tt1051344,7.8,23
tt10515714,7.9,3472
tt10515716,7.7,3487
tt10515724,7.7,3205
tt10515726,8.0,3498
tt1051586,6.8,40
tt10516874,7.9,1942
tt1052101,7.2,7
tt1052102,7.4,7
tt1052115,7.4,12
tt10526164,7.6,22
tt10528242,7.0,19
tt1053424,6.3,111611
tt10535076,7.1,3343
tt1053728,7.2,14
tt1053759,5.6,7
tt1054112,4.8,899
tt1054113,6.2,3019
tt10545270,4.9,79
tt10551106,7.5,2481
tt1055725,7.3,195
tt1055726,7.2,145
tt1055727,7.2,117
tt1055729,7.4,110
tt1055790,7.3,1384
tt1055791,7.5,1267
tt1055792,7.4,1182
tt1055793,7.8,1132
tt1055794,7.7,1141
tt1055795,7.8,1131
tt1055796,7.6,1070
tt1055797,8.2,1213
tt1056101,5.4,972
tt10562854,9.4,11727
tt1056766,5.9,12
tt1056935,7.3,94
tt1056936,7.1,87
tt10569934,6.7,17738
tt1057090,7.7,24
tt10573346,7.5,164
tt10573348,7.5,153
tt10573416,6.9,163
tt10573418,6.8,126
tt10573420,6.7,121
tt10573474,7.0,295
tt10573476,7.4,266
tt10573478,7.1,243
tt10573480,7.1,230
tt10573482,7.0,222
tt10573484,7.2,234
tt10573616,8.0,9592
tt10573618,7.7,8228
tt10573622,8.5,8806
tt10573634,7.7,6659
tt1057634,8.4,16
tt1057844,6.3,11
tt10578794,8.7,73
tt10579980,4.1,15
tt10580328,7.7,15
tt10582302,7.3,53666
tt10584446,7.5,5914
tt1058546,7.6,53
tt10587774,7.0,51
tt10588528,7.2,9
tt1058972,7.3,8
tt1059191,7.2,35
tt1059214,6.9,38
tt10595362,8.7,19
tt10596696,8.1,15
tt1059817,6.2,333
tt1059848,7.2,119
tt10600398,4.7,17650
tt10608354,8.0,231
tt1060983,6.0,13
tt1060991,7.1,35
tt10615890,7.4,52
tt10615916,7.7,50
tt1062248,7.0,77
tt10625492,7.3,6111
tt10627488,7.8,708
tt10627492,8.1,698
tt1062835,5.8,6
tt1062836,6.4,7
tt10628462,7.8,319
tt1064114,4.3,9
tt10642480,5.9,3237
tt1064799,7.4,99
tt10648908,8.0,68
tt1065318,7.0,3500
tt10655680,7.3,14085
tt1066022,8.0,8
tt10661108,7.8,34
tt10661848,5.8,12603
tt10666840,6.9,146
tt10667304,7.8,77
tt10667572,6.8,19
tt10667726,7.9,19
tt10667822,6.6,16
tt10669888,5.2,1719
tt1066990,6.3,7
tt10670454,8.3,20
tt10670456,8.5,21
tt1067104,5.7,228
tt10672674,7.3,31
tt1067696,7.8,20
tt1067948,8.0,25
tt1068331,7.6,17
tt1068335,7.8,17
tt1068336,8.0,23
tt1068337,7.8,17
tt1068341,7.2,10
tt1068342,6.8,9
tt10685892,7.8,185
tt10686616,8.2,24
tt10687422,7.6,17
tt10687490,7.5,13
tt10690176,8.9,566
tt10690184,9.1,621
tt10692894,7.1,25
tt1069829,7.8,52
tt10699150,7.8,32
tt1070014,8.6,29
tt1070944,8.3,13
tt10711220,8.8,6
tt10712228,7.0,411
tt10712236,6.5,414
tt10712866,5.7,281
tt10712868,5.8,126
tt10713164,6.0,12
tt10714514,5.5,223
tt10714516,5.3,193
tt10714528,5.6,144
tt10714530,5.7,140
tt10716596,6.2,119
tt10718192,7.1,416
tt10718204,7.7,337
tt10718210,7.7,314
tt1071875,4.3,128271
tt1071880,5.9,2834
tt10720352,7.0,28081
tt10724454,7.9,328
tt10726424,5.3,7423
tt10727086,7.5,650
tt1072912,7.4,75
tt1072913,7.3,83
tt1072914,7.7,79
tt10730028,7.3,110
tt10730032,8.2,82
tt10730034,7.9,69
tt10730036,7.8,57
tt10730038,8.1,47
tt10730040,8.4,49
tt10730042,8.1,43
tt10730044,8.3,44
tt1073106,6.7,152
tt10731768,5.5,36018
tt1073235,5.5,95
tt1073291,4.0,16
tt1073607,7.6,218
tt10736440,8.3,17
tt10736454,8.1,16
tt10736462,7.9,16
tt10736474,8.2,15
tt10736482,8.5,17
tt10740864,7.7,460
tt1074218,7.5,935
tt1074325,8.3,22
tt1074326,8.0,20
tt1074327,8.0,23
tt10750102,6.6,1002
tt10750634,7.8,575
tt10751088,6.7,72
tt10751656,6.5,22
tt10751672,7.5,19
tt10751674,7.0,17
tt10751678,7.2,19
tt10751686,6.9,16
tt10751690,6.2,20
tt10751696,7.1,17
tt1075404,7.2,124
tt1075417,5.7,63847
tt1076091,5.4,8
tt1076092,6.7,6
tt10763820,5.7,22296
tt1076405,2.3,16
tt10769646,6.1,33
tt1077012,8.6,70
tt10770190,7.3,34
tt10772106,8.4,2527
tt10772114,7.5,2134
tt10772116,7.5,2137
tt10772120,9.0,3999
tt10772126,7.7,2085
tt10772130,8.0,2128
tt10772136,7.5,2213
tt10772140,7.6,2013
tt10772142,4.8,5165
tt10772148,6.1,2799
tt10772150,6.5,2477
tt10772282,6.9,1690
tt1077469,7.9,17
tt1077470,7.4,15
tt10775008,8.1,1083
tt1077660,6.9,24
tt10776660,7.2,7
tt1078188,7.6,39193
tt1078267,8.2,530
tt10786014,7.6,1248
tt10789216,4.7,1041
tt1079328,8.4,8
tt1079329,9.2,7
tt1079331,8.6,6
tt1079332,8.2,6
tt10795304,7.1,1868
tt1079531,7.4,16
tt1079532,6.5,16
tt10796298,8.5,7
tt1079959,6.9,10768
tt10805756,7.1,1484
tt10805758,7.0,1405
tt10805760,7.3,1387
tt10805762,7.5,1421
tt10805764,8.0,2091
tt10810514,7.1,127
tt1081201,6.5,13
tt10814984,7.6,1113
tt10815432,7.6,513
tt10818936,6.8,10
tt10825856,8.5,7
tt10826054,5.6,28784
tt10832454,6.6,229
tt1083452,7.3,102272
tt1083453,5.8,51
tt10835750,7.5,780
tt10838180,5.6,286826
tt1084165,7.3,9
tt1084168,7.3,10
tt10844060,7.5,329
tt10844078,7.7,345
tt10844856,7.6,17
tt1084527,6.2,8
tt1084528,5.2,9
tt10846268,7.8,1256
tt10848918,6.5,22
tt10851650,7.5,704
tt10851684,5.9,483
tt1085322,6.5,8
tt1086237,7.5,19
tt10863904,6.4,16
tt10864598,6.9,11
tt1086788,7.4,745
tt10870106,8.8,48
tt10875046,8.5,327
tt10875054,8.1,249
tt10876538,6.8,8
tt1087750,7.5,15
tt1087883,7.6,85
tt1088040,7.3,14
tt10883172,7.8,163
tt10886384,7.7,156
tt10886400,7.5,152
tt10886406,7.6,137
tt1089147,6.8,16
tt1089567,5.3,14
tt1090124,7.3,172
tt1090154,9.0,16
tt1090316,6.3,141
tt10908304,6.4,853
tt10913736,8.1,10
tt1091606,7.8,146
tt10919076,8.1,224
tt10919078,8.1,205
tt10919080,8.0,208
tt10919082,7.9,205
tt10919084,8.2,207
tt10919086,8.3,210
tt10919088,7.9,196
tt10919090,8.3,216
tt10919094,8.5,297
tt10919254,7.2,481
tt10919266,7.6,326
tt1091989,6.0,848
tt10924118,7.3,53
tt10924716,7.5,594
tt10925572,7.5,1044
tt10926008,7.5,332
tt1092631,7.1,44
tt1092703,7.2,17
tt1092704,7.3,13
tt1092705,7.0,13
tt10927554,6.6,2608
tt1092882,7.0,22
tt10934196,6.3,4076
tt10935386,7.0,454
tt10935388,7.1,482
tt1093546,7.5,31
tt10936926,7.2,1284
tt10937372,6.9,9
tt10939214,6.8,4232
tt1093945,7.9,23
tt10942144,5.3,98
tt1094295,5.8,2114
tt1094491,7.4,13
tt10944986,8.1,2656
tt1094542,7.6,19
tt10945500,6.5,425
tt10945508,6.8,321
tt10945516,6.2,266
tt10945522,6.8,249
tt1094594,8.4,8357
tt10948224,8.7,1296
tt10948716,6.6,38026
tt1095423,5.7,3203
tt10955654,7.7,632
tt10955658,7.8,605
tt1095845,8.1,2540
tt1096645,7.7,173
tt1096734,7.6,210
tt10969040,7.2,434
tt1097066,6.5,22
tt1097067,7.4,23
tt1097443,7.8,8
tt1097516,7.3,27
tt1097517,5.9,31
tt10975996,7.7,1185
tt10976000,8.3,1245
tt1097643,6.8,11691
tt10979522,8.0,77
tt10981294,8.0,239
tt10981298,8.1,219
tt10985796,8.2,502
tt10986214,3.7,283
tt10986410,8.8,370791
tt10986696,8.0,1148
tt10986698,7.8,1086
tt1098692,7.0,5
tt10989880,7.8,9214
tt10989890,8.1,8244
tt10989892,8.5,8304
tt10990112,8.3,520
tt10990114,7.7,461
tt10990116,7.7,446
tt10994818,6.2,12
tt10994992,6.6,176
tt10994994,6.6,220
tt10994996,6.7,157
tt10999732,7.7,349
tt10999830,8.1,486
tt10999842,7.7,445
tt10999846,8.2,430
tt10999848,8.2,427
tt10999854,8.8,524
tt11000902,7.8,44572
tt1100476,7.6,38
tt1100959,6.6,578
tt11010310,8.3,26
tt1101092,7.4,15
tt1101093,7.8,19
tt11011770,8.5,27
tt11011830,8.4,25
tt11011832,8.3,24
tt11011834,8.3,25
tt11011918,8.5,25
tt1102050,6.6,21
tt11025010,7.4,608
tt1102675,7.3,9
tt1102832,6.8,10
tt1102833,7.3,11
tt1102834,7.4,10
tt11028340,7.2,417
tt1102836,7.6,10
tt1103540,7.1,13
tt1103731,7.8,14
tt1103732,7.2,10
tt1103733,7.3,8
tt1103734,7.5,8
tt1103735,7.5,8
tt1103736,7.7,8
tt1103738,7.4,7
tt1103739,7.4,7
tt1103741,7.8,8
tt1103742,7.6,7
tt1103743,6.8,8
tt1103745,6.8,8
tt1103747,6.7,8
tt1103748,6.8,8
tt1103773,7.0,8
tt1103813,8.6,7
tt1103814,8.0,5
tt1103815,8.3,6
tt1103816,8.2,6
tt1103817,8.0,5
tt1103818,8.0,5
tt1103819,8.6,7
tt1103820,8.3,13
tt11041046,5.9,1717
tt11041106,6.6,764
tt11041312,8.0,515
tt11043374,7.6,77
tt11044158,8.2,7990
tt11044160,8.9,8434
tt11046038,7.7,268
tt1104627,7.3,11
tt11046426,9.1,1658
tt11046438,8.5,1229
tt11046442,8.4,1140
tt11046444,9.7,3141
tt11046452,9.0,1530
tt11046490,8.5,7644
tt11046622,7.6,130
tt11046788,7.0,194
tt1105122,7.9,2301
tt1105204,8.6,24
tt11052678,5.7,2481
tt1105292,8.0,19
tt11056052,6.4,115
tt11056290,7.0,290
tt1105711,6.8,4471
tt11061700,8.4,15
tt11061710,8.2,13
tt1106225,6.8,6
tt1106226,6.2,6
tt1106493,7.6,41
tt1106610,7.9,23
tt11068238,7.1,93
tt1106860,5.9,10178
tt1107769,8.0,8
tt1107850,6.7,3037
tt1107882,7.5,85
tt11080792,5.8,22
tt11083552,7.1,215951
tt1108395,7.5,851
tt11084560,7.5,104
tt11084876,8.5,20
tt11087018,6.9,11
tt1109017,7.2,17
tt1109018,7.4,12
tt1109019,6.7,10
tt11090290,7.9,567
tt11090292,7.6,640
tt1109385,7.5,19
tt1109386,7.8,22
tt1109582,3.7,395
tt11095828,7.4,14
tt1109624,7.3,137756
tt11097384,5.7,39083
tt11098768,7.6,76
tt11101282,7.7,405
tt11103048,7.6,612
tt11103056,7.4,565
tt11108422,7.8,483
tt1110876,8.0,12
tt1110877,8.0,10
tt1110879,8.2,9
tt1110880,8.2,9
tt1110882,8.0,9
tt1110883,8.1,10
tt11110622,7.4,12367
tt11111922,7.6,49
tt1111200,8.0,151
tt1111236,7.6,84
tt1111778,7.3,72
tt1111826,6.8,75
tt1112168,8.0,89
tt11123262,6.7,195
tt11123266,6.6,158
tt11123268,6.6,143
tt11123272,6.4,141
tt1112389,7.0,7
tt1112485,7.0,5
tt11126994,9.0,292594
tt11132668,6.3,124
tt11132712,8.1,2666
tt11133118,5.1,19
tt11133518,7.6,175
tt11150494,8.8,29528
tt1115562,8.1,585
tt1115563,8.1,765
tt11156378,9.0,8874
tt1116247,7.8,85
tt11162538,8.2,1694
tt11166364,6.4,15
tt11169652,7.7,39
tt1117552,6.7,2719
tt11177120,5.6,320
tt11177534,8.0,1040
tt11177540,7.8,917
tt11177542,7.5,863
tt1118131,4.3,639
tt11181320,7.6,17
tt1118142,7.7,73
tt11181476,4.4,12
tt1118205,2.7,22
tt11182104,7.6,376
tt1118297,8.0,138
tt1118309,6.7,265
tt1118400,9.0,21
tt1118505,7.2,471
tt11185570,7.3,907
tt11185572,7.2,889
tt11185580,7.1,898
tt1118600,7.1,95
tt11187338,7.2,151
tt11188010,6.6,1082
tt11188022,7.9,265
tt11188560,6.3,2070
tt11189192,7.2,541
tt11189194,7.3,534
tt11191446,7.3,133
tt1119189,7.5,184
tt1119190,6.7,12
tt11193418,8.7,7758
tt11193420,8.6,7219
tt11193428,9.1,8859
tt11197456,7.4,93
tt11198330,8.4,451403
tt11198338,8.7,63731
tt11198340,8.4,53339
tt11198346,8.0,47633
tt11198350,9.3,58951
tt11198352,8.7,46085
tt11198708,9.6,2702
tt11204094,6.9,14256
tt11208992,8.0,390
tt11209080,7.6,372
tt11209132,7.6,362
tt1121096,5.5,81359
tt1121189,7.9,16
tt1121190,7.2,13
tt1121191,7.5,15
tt1121192,7.5,16
tt11213816,7.2,843
tt11213818,7.3,837
tt11213820,7.4,835
tt11213824,6.4,1152
tt1121948,5.7,9228
tt11220530,7.4,841
tt1122333,8.1,13
tt1122435,7.1,110
tt1122440,7.2,91
